2018/1,6.335484
2018/2,6.453571
2018/3,4.645161
2018/4,5.550000
2018/5,7.483871
2018/6,8.140000
2018/7,6.516129
2018/8,5.700000
2018/9,8.403333
2018/10,6.296774
2018/11,5.796667
2018/12,7.251613
