2018/1,9.390323
2018/2,8.914286
2018/3,7.822581
2018/4,8.076667
2018/5,8.274194
2018/6,8.093333
2018/7,7.906452
2018/8,7.845161
2018/9,7.853333
2018/10,6.948387
2018/11,7.133333
2018/12,8.983871
